"","peak_number","name","formula","calc_mw","m_z","std","n","se","01-bottom-half","01-middle-half","01-bottom-quarter","01-top-quarter","29-middle-half","01-middle-quarter","01-top-half","04-bottom-half","08-bottom-half","15-bottom-half","18-bottom-half","25-bottom-half","29-bottom-quarter","29-top-half","11-bottom-half","22-bottom-half","29-top-quarter","29-bottom-half","29-middle-quarter"
"779",33144,"Sulfameter/sulfamethoxydiazine","C11 H12 N4 O3 S",280.06254,281.06982,9505.3756981363,2,6721.31561387799,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,459292.361984494,NA,NA,NA,NA,NA,NA,NA
"780",33144,"Sulfameter/sulfamethoxydiazine","C11 H12 N4 O3 S",280.06254,281.06982,26702.577071712,2,18881.573322564,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,387296.346333641,NA
"781",33144,"Sulfameter/sulfamethoxydiazine","C11 H12 N4 O3 S",280.06254,281.06982,7853.71779256267,2,5553.41710864651,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,309178.825960579,NA,NA,NA,NA,NA,NA
"782",33144,"Sulfameter/sulfamethoxydiazine","C11 H12 N4 O3 S",280.06254,281.06982,30846.0226315851,2,21811.4317754275,NA,NA,NA,NA,362580.152711496,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"783",33144,"Sulfameter/sulfamethoxydiazine","C11 H12 N4 O3 S",280.06254,281.06982,15870.0514946497,2,11221.8210296465,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,411067.893082851,NA,NA,NA,NA,NA
"784",33146,"Sulfameter/sulfamethoxydiazine","C11 H12 N4 O3 S",280.06254,281.06982,38333.2258860674,2,27105.683968794,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,195143.41417743,NA
"785",33146,"Sulfameter/sulfamethoxydiazine","C11 H12 N4 O3 S",280.06254,281.06982,18547.5956210792,2,13115.130638371,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,192396.542923064,NA,NA,NA,NA,NA,NA
"786",33146,"Sulfameter/sulfamethoxydiazine","C11 H12 N4 O3 S",280.06254,281.06982,1092.02836089376,2,772.180659236008,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,163943.09339584,NA,NA
"787",33149,"Sulfamethazine/sulfadimidine","C12 H14 N4 O2 S",278.08327,279.09055,40234.9508449124,2,28450.406583145,NA,NA,NA,NA,NA,258142.556705307,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"788",33149,"Sulfamethazine/sulfadimidine","C12 H14 N4 O2 S",278.08327,279.09055,13418.6287188177,2,9488.40336130053,NA,NA,NA,NA,NA,NA,NA,585747.743438995,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"789",33149,"Sulfamethazine/sulfadimidine","C12 H14 N4 O2 S",278.08327,279.09055,50686.7583764969,2,35840.950564385,NA,NA,NA,NA,NA,NA,NA,NA,272327.212014971,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"790",33149,"Sulfamethazine/sulfadimidine","C12 H14 N4 O2 S",278.08327,279.09055,66131.0684074884,2,46761.7269180465,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,274730.055292284,NA,NA,NA,NA
"791",33149,"Sulfamethazine/sulfadimidine","C12 H14 N4 O2 S",278.08327,279.09055,14615.0153592539,2,10334.376467674,NA,NA,NA,NA,NA,NA,NA,NA,NA,293278.825819232,NA,NA,NA,NA,NA,NA,NA,NA,NA
"792",33149,"Sulfamethazine/sulfadimidine","C12 H14 N4 O2 S",278.08327,279.09055,4545.4798106533,2,3214.1395978595,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,369611.049023767,NA,NA,NA
"793",33149,"Sulfamethazine/sulfadimidine","C12 H14 N4 O2 S",278.08327,279.09055,23483.6219170633,2,16605.4283043765,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,288834.930740003,NA,NA,NA,NA,NA,NA,NA
"794",33149,"Sulfamethazine/sulfadimidine","C12 H14 N4 O2 S",278.08327,279.09055,16378.0048446731,2,11580.9982879745,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,465515.885943107,NA
"795",33149,"Sulfamethazine/sulfadimidine","C12 H14 N4 O2 S",278.08327,279.09055,64297.0390203719,2,45464.872301521,NA,NA,NA,NA,506654.72744591,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"796",33149,"Sulfamethazine/sulfadimidine","C12 H14 N4 O2 S",278.08327,279.09055,68922.946058616,2,48735.882537402,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,581818.569788559,NA,NA
"797",33150,"Sulfamethazine/sulfadimidine","C12 H14 N4 O2 S",278.08397,279.09124,21390.8597947339,2,15125.622016267,NA,NA,NA,NA,NA,NA,175802.072496582,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"798",33150,"Sulfamethazine/sulfadimidine","C12 H14 N4 O2 S",278.08397,279.09124,12815.9668352243,2,9062.25705664899,NA,NA,NA,NA,NA,NA,NA,NA,NA,155071.237372342,NA,NA,NA,NA,NA,NA,NA,NA,NA
"799",33150,"Sulfamethazine/sulfadimidine","C12 H14 N4 O2 S",278.08397,279.09124,71932.2832561136,2,50863.8052766295,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,220748.653421032
"800",33151,"Sulfamethazine/sulfadimidine","C12 H14 N4 O2 S",278.08399,279.09127,31756.7955973241,2,22455.445515623,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,314703.094704651,NA,NA,NA,NA,NA
"801",33162,"Sulfapyridine","C11 H11 N3 O2 S",249.05729,250.06457,6500.98445018628,2,4596.89018911502,1047932.64250346,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"802",33162,"Sulfapyridine","C11 H11 N3 O2 S",249.05729,250.06457,33507.6147305738,2,23693.461597375,NA,NA,1239098.99169193,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"803",33162,"Sulfapyridine","C11 H11 N3 O2 S",249.05729,250.06457,31437.6861457793,2,22229.801058495,NA,1083420.59157001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"804",33162,"Sulfapyridine","C11 H11 N3 O2 S",249.05729,250.06457,349469.107615469,2,247111.975810109,NA,NA,NA,NA,NA,1070321.02904267,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"805",33162,"Sulfapyridine","C11 H11 N3 O2 S",249.05729,250.06457,4679.58026161408,2,3308.96293609403,NA,NA,NA,NA,NA,NA,826681.428997942,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"806",33162,"Sulfapyridine","C11 H11 N3 O2 S",249.05729,250.06457,16034.1811681536,2,11337.878234775,NA,NA,NA,1066546.25573933,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"807",33162,"Sulfapyridine","C11 H11 N3 O2 S",249.05729,250.06457,85205.3430002888,2,60249.27582883,NA,NA,NA,NA,NA,NA,NA,1801470.40891821,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"808",33162,"Sulfapyridine","C11 H11 N3 O2 S",249.05729,250.06457,92267.7257243192,2,65243.1345443266,NA,NA,NA,NA,NA,NA,NA,NA,1042141.26860067,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"809",33162,"Sulfapyridine","C11 H11 N3 O2 S",249.05729,250.06457,10907.7922120502,2,7712.97384091449,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,945287.985929746,NA,NA,NA,NA
"810",33162,"Sulfapyridine","C11 H11 N3 O2 S",249.05729,250.06457,18641.95073148,2,13181.849776775,NA,NA,NA,NA,NA,NA,NA,NA,NA,1288107.21052998,NA,NA,NA,NA,NA,NA,NA,NA,NA
"811",33162,"Sulfapyridine","C11 H11 N3 O2 S",249.05729,250.06457,69049.1704615389,2,48825.13666866,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,717570.866436587,NA,NA,NA,NA,NA,NA,NA,NA
"812",33162,"Sulfapyridine","C11 H11 N3 O2 S",249.05729,250.06457,29130.3418735576,2,20598.262277075,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,371084.225059409,NA,NA,NA
"813",33162,"Sulfapyridine","C11 H11 N3 O2 S",249.05729,250.06457,34357.4231507705,2,24294.3668940055,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,857478.732695594,NA,NA,NA,NA,NA,NA,NA
"814",33162,"Sulfapyridine","C11 H11 N3 O2 S",249.05729,250.06457,29303.0790627407,2,20720.4059149095,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,875332.360409925,NA
"815",33162,"Sulfapyridine","C11 H11 N3 O2 S",249.05729,250.06457,19862.5849171431,2,14044.9684868055,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,665428.789529793,NA,NA,NA,NA,NA,NA
"816",33162,"Sulfapyridine","C11 H11 N3 O2 S",249.05729,250.06457,19117.1538340383,2,13517.8691130349,NA,NA,NA,NA,1500165.84912224,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"817",33162,"Sulfapyridine","C11 H11 N3 O2 S",249.05729,250.06457,35097.8038082944,2,24817.8950776,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1061470.25563688
"818",33162,"Sulfapyridine","C11 H11 N3 O2 S",249.05729,250.06457,27114.6281978695,2,19172.9374680655,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,402443.823045522,NA,NA,NA,NA,NA
"819",33162,"Sulfapyridine","C11 H11 N3 O2 S",249.05729,250.06457,36515.6508816023,2,25820.4643578215,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,376267.65858873,NA,NA
"820",33166,"Sulfasymazine","C13 H17 N5 O2 S",307.10978,308.11706,5134.96955155008,2,3630.9717910875,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,246753.872950783,NA,NA,NA,NA,NA
"821",33180,"Sultamicillin","C25 H30 N4 O9 S2",594.14505,595.15243,19881.6478278874,2,14058.448000262,NA,NA,NA,NA,175542.214592851,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"822",33334,"Tazobactam","C10 H12 N4 O5 S",300.05235,301.05963,60069.5596036776,2,42475.5929386499,NA,NA,NA,NA,NA,NA,NA,1583525.62680817,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"823",33334,"Tazobactam","C10 H12 N4 O5 S",300.05235,301.05963,4163.75777347235,2,2944.2213568405,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,140861.152890178,NA,NA,NA,NA,NA,NA,NA
"824",33334,"Tazobactam","C10 H12 N4 O5 S",300.05235,301.05963,1241.50699686812,2,877.878016375995,NA,NA,NA,NA,242655.29848989,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"825",33334,"Tazobactam","C10 H12 N4 O5 S",300.05235,301.05963,8607.45902078882,2,6086.39264238509,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1317207.55135021,NA,NA,NA,NA,NA
"826",33364,"Telithromycin","C43 H65 N5 O10",811.47683,812.48411,35662.0896626726,2,25216.9054317585,NA,NA,NA,NA,NA,NA,NA,145496.792770028,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"827",33622,"Thiabendazole","C10 H7 N3 S",201.03608,202.04336,262303.331791968,2,185476.464637925,5297618.68196649,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"828",33622,"Thiabendazole","C10 H7 N3 S",201.03608,202.04336,160147.736617286,2,113241.55055376,NA,NA,6234244.62737357,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"829",33622,"Thiabendazole","C10 H7 N3 S",201.03608,202.04336,210311.971091502,2,148713.02092351,NA,5840531.02512737,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"830",33622,"Thiabendazole","C10 H7 N3 S",201.03608,202.04336,179953.056811649,2,127246.026766765,NA,NA,NA,NA,NA,5289546.25492262,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"831",33622,"Thiabendazole","C10 H7 N3 S",201.03608,202.04336,203730.645392156,2,144059.320892305,NA,NA,NA,NA,NA,NA,6384069.59740997,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"832",33622,"Thiabendazole","C10 H7 N3 S",201.03608,202.04336,188661.297989816,2,133403.683156055,NA,NA,NA,5780371.36857441,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"833",33622,"Thiabendazole","C10 H7 N3 S",201.03608,202.04336,150041.361542218,2,106095.264204965,NA,NA,NA,NA,NA,NA,NA,5508381.55219255,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"834",33622,"Thiabendazole","C10 H7 N3 S",201.03608,202.04336,491941.113577568,2,347854.89735516,NA,NA,NA,NA,NA,NA,NA,NA,5508606.10209326,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"835",33622,"Thiabendazole","C10 H7 N3 S",201.03608,202.04336,54467.2984275612,2,38514.1960710399,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5334605.59665248,NA,NA,NA,NA
"836",33622,"Thiabendazole","C10 H7 N3 S",201.03608,202.04336,301618.490973739,2,213276.480298785,NA,NA,NA,NA,NA,NA,NA,NA,NA,5988453.27151952,NA,NA,NA,NA,NA,NA,NA,NA,NA
"837",33622,"Thiabendazole","C10 H7 N3 S",201.03608,202.04336,65474.2440876424,2,46297.2819874352,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4231001.67091792,NA,NA,NA,NA,NA,NA,NA,NA
"838",33622,"Thiabendazole","C10 H7 N3 S",201.03608,202.04336,194942.321047143,2,137845.03715268,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1900049.20238687,NA,NA,NA
"839",33622,"Thiabendazole","C10 H7 N3 S",201.03608,202.04336,151484.426177114,2,107115.66499399,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5298641.22306831,NA,NA,NA,NA,NA,NA,NA
"840",33622,"Thiabendazole","C10 H7 N3 S",201.03608,202.04336,167427.374478999,2,118389.03185036,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4839732.06903445,NA
"841",33622,"Thiabendazole","C10 H7 N3 S",201.03608,202.04336,75286.267600304,2,53235.4303504,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5277087.86594185,NA,NA,NA,NA,NA,NA
"842",33622,"Thiabendazole","C10 H7 N3 S",201.03608,202.04336,17964.051931223,2,12702.5029381551,NA,NA,NA,NA,4636057.85449629,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"843",33622,"Thiabendazole","C10 H7 N3 S",201.03608,202.04336,291095.636954628,2,205835.698864435,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4537282.25070293
"844",33622,"Thiabendazole","C10 H7 N3 S",201.03608,202.04336,19556.8792924454,2,13828.8019665349,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4017598.10193323,NA,NA,NA,NA,NA
"845",33622,"Thiabendazole","C10 H7 N3 S",201.03608,202.04336,208743.557391107,2,147603.984960255,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4535740.76542852,NA,NA
"846",33690,"Thymol","C10 H14 O",150.10452,168.13834,79099.3896556751,2,55931.7148132449,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1088221.69065318,NA,NA
"847",33691,"Thymol","C10 H14 O",150.10451,151.11179,349116.814554036,2,246862.866997405,NA,NA,1418725.78679004,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"848",33691,"Thymol","C10 H14 O",150.10451,151.11179,151699.35070518,2,107267.639585229,NA,NA,NA,NA,NA,1037083.65741003,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"849",33691,"Thymol","C10 H14 O",150.10451,151.11179,321201.581908349,2,227123.81669524,NA,NA,NA,NA,NA,NA,1268544.60600906,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"850",33691,"Thymol","C10 H14 O",150.10451,151.11179,79112.9432540234,2,55941.2986545465,NA,NA,NA,958725.255556633,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"851",33691,"Thymol","C10 H14 O",150.10451,151.11179,309295.465753477,2,218704.921224535,NA,NA,NA,NA,NA,NA,NA,NA,1272416.86646778,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"852",33691,"Thymol","C10 H14 O",150.10451,151.11179,25507.2743696672,2,18036.3666763775,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,668250.981355772,NA,NA,NA,NA,NA,NA,NA
"853",33693,"Thymol","C10 H14 O",150.10452,151.11179,6150.64217380218,2,4349.16078974749,NA,NA,969841.212905613,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"854",33695,"Thymol","C10 H14 O",150.10452,151.11179,127183.79874582,2,89932.5265502345,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,451996.141584127,NA,NA,NA,NA,NA,NA
"855",33697,"Thymol","C10 H14 O",150.10451,151.11179,19005.0878433567,2,13438.6264910835,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,519227.383745629,NA,NA,NA,NA,NA,NA
"856",33700,"Thymol","C10 H14 O",150.10451,151.11179,32758.5260531542,2,23163.7759138615,NA,NA,NA,674954.992006799,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"857",33700,"Thymol","C10 H14 O",150.10451,151.11179,199364.553435772,2,140972.027662662,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,534944.235178565,NA,NA,NA,NA,NA,NA,NA
"858",33936,"Toyocamycin","C12 H13 N5 O4",291.09692,314.08617,9168.37005639062,2,6483.0166393015,NA,NA,NA,NA,NA,NA,NA,407155.868565431,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"859",34198,"Trimethoprim","C14 H18 N4 O3",290.13807,291.14535,17753.8346269799,2,12553.856856802,376379.232960723,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"860",34198,"Trimethoprim","C14 H18 N4 O3",290.13807,291.14535,5751.78606752329,2,4067.12693228002,NA,NA,1570538.66439322,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"861",34198,"Trimethoprim","C14 H18 N4 O3",290.13807,291.14535,67851.1389495302,2,47978.0004624435,NA,957811.689450926,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"862",34198,"Trimethoprim","C14 H18 N4 O3",290.13807,291.14535,244629.001239567,2,172978.82565139,NA,NA,NA,NA,NA,NA,2721533.83344625,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"863",34198,"Trimethoprim","C14 H18 N4 O3",290.13807,291.14535,56986.8860754953,2,40295.813582688,NA,NA,NA,954863.315082673,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"864",34198,"Trimethoprim","C14 H18 N4 O3",290.13807,291.14535,24467.7365342712,2,17301.302423669,NA,NA,NA,NA,NA,NA,NA,227833.655398436,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"865",34198,"Trimethoprim","C14 H18 N4 O3",290.13807,291.14535,7000.03891351122,2,4949.7749843135,NA,NA,NA,NA,NA,NA,NA,NA,258214.031367613,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"866",34198,"Trimethoprim","C14 H18 N4 O3",290.13807,291.14535,13787.0213692733,2,9748.89630257699,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,549395.566195176,NA,NA,NA,NA
"867",34198,"Trimethoprim","C14 H18 N4 O3",290.13807,291.14535,98830.0490585573,2,69883.397874305,NA,NA,NA,NA,NA,NA,NA,NA,NA,1370167.15269263,NA,NA,NA,NA,NA,NA,NA,NA,NA
"868",34198,"Trimethoprim","C14 H18 N4 O3",290.13807,291.14535,6314.26766987982,2,4464.861487599,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,262708.831881009,NA,NA,NA,NA,NA,NA,NA,NA
"869",34198,"Trimethoprim","C14 H18 N4 O3",290.13807,291.14535,11969.0599114608,2,8463.403427822,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,115904.274536429,NA,NA,NA,NA,NA,NA,NA
"870",34198,"Trimethoprim","C14 H18 N4 O3",290.13807,291.14535,10536.4119353792,2,7450.3683288815,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,113606.338876905,NA
"871",34198,"Trimethoprim","C14 H18 N4 O3",290.13807,291.14535,16601.8179194112,2,11739.25803084,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,242927.705356832,NA,NA,NA,NA,NA
"872",34198,"Trimethoprim","C14 H18 N4 O3",290.13807,291.14535,2879.47888820607,2,2036.09904813401,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,177114.662562478,NA,NA
"873",34200,"Trimethoprim","C14 H18 N4 O3",290.1373,291.14452,15852.3727776538,2,11209.320288976,336741.589691762,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"874",34200,"Trimethoprim","C14 H18 N4 O3",290.1373,291.14452,55247.4902481436,2,39065.874998,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,424295.943438239,NA,NA,NA,NA,NA,NA
"875",34310,"Trospectomycin","C17 H30 N2 O7",374.20714,375.21441,11224.7520545494,2,7937.09829490952,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,403142.988294701,NA,NA,NA,NA,NA,NA,NA
"876",34314,"Trospectomycin","C17 H30 N2 O7",374.20696,375.21423,26648.8296857172,2,18843.568181456,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,339617.677265845,NA,NA,NA,NA
"877",34314,"Trospectomycin","C17 H30 N2 O7",374.20696,375.21423,139025.63936231,2,98305.9723518845,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,308633.480032061
"878",34320,"Trovafloxacin","C20 H15 F3 N4 O3",416.10837,417.11565,18994.1282598896,2,13430.876895295,NA,NA,NA,NA,NA,1036116.1391394,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"879",34320,"Trovafloxacin","C20 H15 F3 N4 O3",416.10837,417.11565,99920.2773751375,2,70654.3057100005,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,912947.254618295,NA,NA,NA
"880",34320,"Trovafloxacin","C20 H15 F3 N4 O3",416.10837,417.11565,113213.592503782,2,80054.098981915,NA,NA,NA,NA,2742558.03682441,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"881",34320,"Trovafloxacin","C20 H15 F3 N4 O3",416.10837,417.11565,173646.144637797,2,122786.366400286,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,747882.483089001
"882",34321,"Trovafloxacin","C20 H15 F3 N4 O3",416.10839,417.11566,61437.4021429707,2,43442.8036737795,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,311884.694630082,NA,NA,NA,NA,NA,NA,NA,NA
"883",34329,"Tuberin","C10 H11 N O2",177.07902,178.08629,101019.50739742,2,71431.57871284,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,605629.079542604,NA,NA,NA,NA
"884",34329,"Tuberin","C10 H11 N O2",177.07902,178.08629,46393.7656845925,2,32805.3463203551,NA,NA,NA,NA,NA,NA,NA,NA,NA,3877853.34356778,NA,NA,NA,NA,NA,NA,NA,NA,NA
"885",34331,"Tuberin","C10 H11 N O2",177.07901,178.08629,62221.4885020537,2,43997.236455323,NA,NA,649933.878875302,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"886",34331,"Tuberin","C10 H11 N O2",177.07901,178.08629,45037.3350020496,2,31846.2049865195,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,511103.072229843,NA,NA,NA,NA
"887",34331,"Tuberin","C10 H11 N O2",177.07901,178.08629,464518.913856255,2,328464.473977168,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,715067.208139973,NA,NA,NA,NA,NA,NA,NA,NA
"888",34335,"Tuberin","C10 H11 N O2",177.07901,178.08629,25129.9177690775,2,17769.535265175,NA,NA,NA,NA,NA,1134577.52034817,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"889",34752,"Xenysalate","C19 H23 N O3",313.16799,314.17527,116440.776883241,2,82336.0629407698,NA,NA,NA,2685563.14532443,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"890",34752,"Xenysalate","C19 H23 N O3",313.16799,314.17527,44765.037190652,2,31653.661357578,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,190848.487560728,NA,NA,NA,NA,NA,NA,NA
"891",34753,"Xenysalate","C19 H23 N O3",313.16786,314.17513,76470.4934604738,2,54072.8044865825,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,584505.044716008,NA,NA,NA,NA,NA
"892",34754,"Xenysalate","C19 H23 N O3",313.1679,314.17519,14783.4247566694,2,10453.459894602,NA,NA,NA,NA,NA,NA,NA,NA,155154.46639756,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"893",34779,"Xibornol","C18 H26 O",258.19848,259.20576,724361.120627228,2,512200.6604234,7653296.3135369,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"894",34779,"Xibornol","C18 H26 O",258.19848,259.20576,1977419.51907447,2,1398246.7511882,NA,NA,15156299.6285804,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"895",34779,"Xibornol","C18 H26 O",258.19848,259.20576,567084.908696855,2,400989.5844481,NA,14452643.8504866,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"896",34779,"Xibornol","C18 H26 O",258.19848,259.20576,1182579.76298808,2,836210.16970285,NA,NA,NA,NA,NA,11501214.0177878,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
